,ID,DateTime,AreaNumber,Track,Position,PositionNoLeap,Latitude,Longitude,A1_TotalTel,A1_ValidTel,A2_RSSI,A2_TotalTel,A2_ValidTel
28359858,28400126,2021-05-03 05:02:20,40,4,420769,427519,47.24074976942461,8.189415655032349,15637,15637,2.34,15637,15637
28359859,28400127,2021-05-03 05:02:21,40,4,420769,427519,47.24074976942461,8.189415655032349,15642,15642,2.36,15642,15642
28359860,28400128,2021-05-03 05:02:22,40,4,420769,427519,47.24074976942461,8.189415655032349,15647,15647,2.39,15647,15647
28359861,28400129,2021-05-03 05:02:23,40,4,420769,427519,47.24074976942461,8.189415655032349,15651,15651,2.36,15651,15651
28359862,28400130,2021-05-03 05:02:24,40,4,420769,427519,47.24074976942461,8.189415655032349,15656,15656,2.36,15656,15656
28359863,28400131,2021-05-03 05:02:25,40,4,420769,427519,47.24074976942461,8.189415655032349,15660,15660,2.36,15660,15660
28359864,28400132,2021-05-03 05:02:26,40,4,420769,427519,47.24074976942461,8.189415655032349,15665,15665,2.36,15665,15665
28359865,28400133,2021-05-03 05:02:27,40,4,420769,427519,47.24074976942461,8.189415655032349,15669,15669,2.36,15669,15669
28359866,28400134,2021-05-03 05:02:28,40,4,420769,427519,47.24074976942461,8.189415655032349,15674,15674,2.36,15674,15674
28359867,28400135,2021-05-03 05:02:29,40,4,420769,427519,47.24074976942461,8.189415655032349,15678,15678,2.32,15678,15678
28359868,28400136,2021-05-03 05:02:30,40,4,420769,427519,47.24074976942461,8.189415655032349,15683,15683,2.35,15683,15683
28359869,28400137,2021-05-03 05:02:31,40,4,420769,427519,47.24074976942461,8.189415655032349,15688,15688,2.36,15688,15688
28359870,28400138,2021-05-03 05:02:32,40,4,420769,427519,47.24074976942461,8.189415655032349,15692,15692,2.35,15692,15692
28359871,28400139,2021-05-03 05:02:33,40,4,420769,427519,47.24074976942461,8.189415655032349,15697,15697,2.35,15697,15697
28359872,28400140,2021-05-03 05:02:34,40,4,420769,427519,47.24074976942461,8.189415655032349,15701,15701,2.33,15701,15701
28359873,28400141,2021-05-03 05:02:35,40,4,420769,427519,47.24074976942461,8.189415655032349,15706,15706,2.34,15706,15706
28359874,28400142,2021-05-03 05:02:36,40,4,420769,427519,47.24074976942461,8.189415655032349,15710,15710,2.36,15710,15710
28359875,28400143,2021-05-03 05:02:37,40,4,420769,427519,47.24074976942461,8.189415655032349,15715,15715,2.36,15715,15715
28359876,28400144,2021-05-03 05:02:38,40,4,420769,427519,47.24074976942461,8.189415655032349,15720,15720,2.33,15720,15720
28359877,28400145,2021-05-03 05:02:39,40,4,420769,427519,47.24074976942461,8.189415655032349,15724,15724,2.33,15724,15724
28359878,28400146,2021-05-03 05:02:40,40,4,420769,427519,47.24074976942461,8.189415655032349,15729,15729,2.36,15729,15729
28359879,28400147,2021-05-03 05:02:41,40,4,420769,427519,47.24074976942461,8.189415655032349,15733,15733,2.36,15733,15733
28359880,28400148,2021-05-03 05:02:42,40,4,420769,427519,47.24074976942461,8.189415655032349,15738,15738,2.36,15738,15738
28359881,28400149,2021-05-03 05:02:43,40,4,420769,427519,47.24074976942461,8.189415655032349,15742,15742,2.33,15742,15742
28359882,28400150,2021-05-03 05:02:44,40,4,420769,427519,47.24074976942461,8.189415655032349,15747,15747,2.36,15747,15747
28359883,28400151,2021-05-03 05:02:45,40,4,420769,427519,47.24074976942461,8.189415655032349,15752,15752,2.35,15752,15752
28359884,28400152,2021-05-03 05:02:46,40,4,420769,427519,47.24074976942461,8.189415655032349,15756,15756,2.33,15756,15756
28359885,28400153,2021-05-03 05:02:47,40,4,420769,427519,47.24074976942461,8.189415655032349,15761,15761,2.36,15761,15761
28359886,28400154,2021-05-03 05:02:48,40,4,420769,427519,47.24074976942461,8.189415655032349,15765,15765,2.36,15765,15765
28359887,28400155,2021-05-03 05:02:49,40,4,420769,427519,47.24074976942461,8.189415655032349,15770,15770,2.36,15770,15770
28359888,28400156,2021-05-03 05:02:50,40,4,420769,427519,47.24074976942461,8.189415655032349,15774,15774,2.36,15774,15774
28359889,28400157,2021-05-03 05:02:51,40,4,420769,427519,47.24074976942461,8.189415655032349,15779,15779,2.33,15779,15779
28359890,28400158,2021-05-03 05:02:52,40,4,420769,427519,47.24074976942461,8.189415655032349,15784,15784,2.35,15784,15784
28359891,28400159,2021-05-03 05:02:53,40,4,420769,427519,47.24074976942461,8.189415655032349,15788,15788,2.33,15788,15788
28359892,28400160,2021-05-03 05:02:54,40,4,420769,427519,47.24074976942461,8.189415655032349,15793,15793,2.34,15793,15793
28359893,28400161,2021-05-03 05:02:55,40,4,420769,427519,47.24074976942461,8.189415655032349,15797,15797,2.33,15797,15797
28359894,28400162,2021-05-03 05:02:56,40,4,420769,427519,47.24074976942461,8.189415655032349,15802,15802,2.36,15802,15802
28359895,28400163,2021-05-03 05:02:57,40,4,420769,427519,47.24074976942461,8.189415655032349,15807,15807,2.36,15807,15807
28359896,28400164,2021-05-03 05:02:58,40,4,420769,427519,47.24074976942461,8.189415655032349,15811,15811,2.33,15811,15811
28359897,28400165,2021-05-03 05:02:59,40,4,420769,427519,47.24074976942461,8.189415655032349,15816,15816,2.33,15816,15816
28359898,28400166,2021-05-03 05:03:00,40,4,420769,427519,47.24074976942461,8.189415655032349,15820,15820,2.36,15820,15820
28359899,28400167,2021-05-03 05:03:01,40,4,420769,427519,47.24074976942461,8.189415655032349,15825,15825,2.36,15825,15825
28359900,28400168,2021-05-03 05:03:02,40,4,420769,427519,47.24074976942461,8.189415655032349,15829,15829,2.33,15829,15829
28359901,28400169,2021-05-03 05:03:03,40,4,420769,427519,47.24074976942461,8.189415655032349,15834,15834,2.33,15834,15834
28359902,28400170,2021-05-03 05:03:04,40,4,420769,427519,47.24074976942461,8.189415655032349,15839,15839,2.36,15839,15839
28359903,28400171,2021-05-03 05:03:05,40,4,420769,427519,47.24074976942461,8.189415655032349,15843,15843,2.33,15843,15843
28359904,28400172,2021-05-03 05:03:06,40,4,420769,427519,47.24074976942461,8.189415655032349,15848,15848,2.33,15848,15848
28359905,28400173,2021-05-03 05:03:07,40,4,420769,427519,47.24074976942461,8.189415655032349,15852,15852,2.36,15852,15852
28359906,28400174,2021-05-03 05:03:08,40,4,420769,427519,47.24074976942461,8.189415655032349,15857,15857,2.36,15857,15857
28359907,28400175,2021-05-03 05:03:09,40,4,420769,427519,47.24074976942461,8.189415655032349,15861,15861,2.36,15861,15861
28359908,28400176,2021-05-03 05:03:10,40,4,420769,427519,47.24074976942461,8.189415655032349,15866,15866,2.36,15866,15866
28359909,28400177,2021-05-03 05:03:11,40,4,420769,427519,47.24074976942461,8.189415655032349,15870,15870,2.34,15870,15870
28359910,28400178,2021-05-03 05:03:12,40,4,420769,427519,47.24074976942461,8.189415655032349,15875,15875,2.33,15875,15875
28359911,28400179,2021-05-03 05:03:13,40,4,420769,427519,47.24074976942461,8.189415655032349,15880,15880,2.35,15880,15880
28359912,28400180,2021-05-03 05:03:14,40,4,420769,427519,47.24074976942461,8.189415655032349,15884,15884,2.33,15884,15884
28359913,28400181,2021-05-03 05:03:15,40,4,420769,427519,47.24074976942461,8.189415655032349,15889,15889,2.33,15889,15889
28359914,28400182,2021-05-03 05:03:16,40,4,420769,427519,47.24074976942461,8.189415655032349,15893,15893,2.36,15893,15893
28359915,28400183,2021-05-03 05:03:17,40,4,420769,427519,47.24074976942461,8.189415655032349,15898,15898,2.33,15898,15898
28359916,28400184,2021-05-03 05:03:18,40,4,420769,427519,47.24074976942461,8.189415655032349,15902,15902,2.36,15902,15902
28359917,28400185,2021-05-03 05:03:19,40,4,420769,427519,47.24074976942461,8.189415655032349,15907,15907,2.36,15907,15907
28359918,28400186,2021-05-03 05:03:20,40,4,420769,427519,47.24074976942461,8.189415655032349,15912,15912,2.36,15912,15912
28359919,28400187,2021-05-03 05:03:21,40,4,420769,427519,47.24074976942461,8.189415655032349,15916,15916,2.36,15916,15916
28359920,28400188,2021-05-03 05:03:22,40,4,420769,427519,47.24074976942461,8.189415655032349,15921,15921,2.36,15921,15921
28359921,28400189,2021-05-03 05:03:23,40,4,420769,427519,47.24074976942461,8.189415655032349,15925,15925,2.33,15925,15925
28359922,28400190,2021-05-03 05:03:24,40,4,420769,427519,47.24074976942461,8.189415655032349,15930,15930,2.36,15930,15930
28359923,28400191,2021-05-03 05:03:25,40,4,420769,427519,47.24074976942461,8.189415655032349,15935,15935,2.4,15935,15935
28359924,28400192,2021-05-03 05:03:26,40,4,420769,427519,47.24074976942461,8.189415655032349,15939,15939,2.33,15939,15939
28359925,28400193,2021-05-03 05:03:27,40,4,420769,427519,47.24074976942461,8.189415655032349,15944,15944,2.36,15944,15944
28359926,28400194,2021-05-03 05:03:28,40,4,420769,427519,47.24074976942461,8.189415655032349,15948,15948,2.36,15948,15948
28359927,28400195,2021-05-03 05:03:29,40,4,420769,427519,47.24074976942461,8.189415655032349,15953,15953,2.36,15953,15953
28359928,28400196,2021-05-03 05:03:30,40,4,420769,427519,47.24074976942461,8.189415655032349,15957,15957,2.36,15957,15957
28359929,28400197,2021-05-03 05:03:31,40,4,420769,427519,47.24074976942461,8.189415655032349,15962,15962,2.36,15962,15962
28359930,28400198,2021-05-03 05:03:32,40,4,420769,427519,47.24074976942461,8.189415655032349,15966,15966,2.36,15966,15966
28359931,28400199,2021-05-03 05:03:33,40,4,420769,427519,47.24074976942461,8.189415655032349,15971,15971,2.36,15971,15971
28359932,28400200,2021-05-03 05:03:34,40,4,420769,427519,47.24074976942461,8.189415655032349,15975,15975,2.36,15975,15975
28359933,28400201,2021-05-03 05:03:35,40,4,420769,427519,47.24074976942461,8.189415655032349,15980,15980,2.36,15980,15980
28359934,28400202,2021-05-03 05:03:36,40,4,420769,427519,47.24074976942461,8.189415655032349,15985,15985,2.35,15985,15985
28359935,28400203,2021-05-03 05:03:37,40,4,420769,427519,47.24074976942461,8.189415655032349,15989,15989,2.33,15989,15989
28359936,28400204,2021-05-03 05:03:38,40,4,420769,427519,47.24074976942461,8.189415655032349,15994,15994,2.34,15994,15994
28359937,28400205,2021-05-03 05:03:39,40,4,420769,427519,47.24074976942461,8.189415655032349,15998,15998,2.36,15998,15998
28359938,28400206,2021-05-03 05:03:40,40,4,420769,427519,47.24074976942461,8.189415655032349,16003,16003,2.36,16003,16003
28359939,28400207,2021-05-03 05:03:41,40,4,420769,427519,47.24074976942461,8.189415655032349,16008,16008,2.36,16008,16008
28359940,28400208,2021-05-03 05:03:42,40,4,420769,427519,47.24074976942461,8.189415655032349,16012,16012,2.36,16012,16012
28359941,28400209,2021-05-03 05:03:43,40,4,420769,427519,47.24074976942461,8.189415655032349,16017,16017,2.32,16017,16017
28359942,28400210,2021-05-03 05:03:44,40,4,420769,427519,47.24074976942461,8.189415655032349,16021,16021,2.33,16021,16021
28359943,28400211,2021-05-03 05:03:45,40,4,420769,427519,47.24074976942461,8.189415655032349,16026,16026,2.33,16026,16026
28359944,28400212,2021-05-03 05:03:46,40,4,420769,427519,47.24074976942461,8.189415655032349,16030,16030,2.33,16030,16030
28359945,28400213,2021-05-03 05:03:47,40,4,420769,427519,47.24074976942461,8.189415655032349,16035,16035,2.33,16035,16035
28359946,28400214,2021-05-03 05:03:48,40,4,420769,427519,47.24074976942461,8.189415655032349,16040,16040,2.36,16040,16040
28359947,28400215,2021-05-03 05:03:49,40,4,420769,427519,47.24074976942461,8.189415655032349,16044,16044,2.33,16044,16044
28359948,28400216,2021-05-03 05:03:50,40,4,420769,427519,47.24074976942461,8.189415655032349,16049,16049,2.36,16049,16049
28359949,28400217,2021-05-03 05:03:51,40,4,420769,427519,47.24074976942461,8.189415655032349,16053,16053,2.38,16053,16053
28359950,28400218,2021-05-03 05:03:52,40,4,420769,427519,47.24074976942461,8.189415655032349,16058,16058,2.4,16058,16058
28359951,28400219,2021-05-03 05:03:53,40,4,420769,427519,47.24074976942461,8.189415655032349,16063,16063,2.36,16063,16063
28359952,28400220,2021-05-03 05:03:54,40,4,420769,427519,47.24074976942461,8.189415655032349,16067,16067,2.36,16067,16067
28359953,28400221,2021-05-03 05:03:55,40,4,420769,427519,47.24074976942461,8.189415655032349,16072,16072,2.34,16072,16072
28359954,28400222,2021-05-03 05:03:56,40,4,420769,427519,47.24074976942461,8.189415655032349,16076,16076,2.35,16076,16076
28359955,28400223,2021-05-03 05:03:57,40,4,420769,427519,47.24074976942461,8.189415655032349,16081,16081,2.36,16081,16081
28359956,28400224,2021-05-03 05:03:58,40,4,420769,427519,47.24074976942461,8.189415655032349,16086,16086,2.35,16086,16086
28359957,28400225,2021-05-03 05:03:59,40,4,420769,427519,47.24074976942461,8.189415655032349,16090,16090,2.33,16090,16090
28359958,28400226,2021-05-03 05:04:00,40,4,420769,427519,47.24074976942461,8.189415655032349,16095,16095,2.36,16095,16095
28359959,28400227,2021-05-03 05:04:01,40,4,420769,427519,47.24074976942461,8.189415655032349,16099,16099,2.36,16099,16099
28359960,28400228,2021-05-03 05:04:02,40,4,420769,427519,47.24074976942461,8.189415655032349,16104,16104,2.36,16104,16104
28359961,28400229,2021-05-03 05:04:03,40,4,420769,427519,47.24074976942461,8.189415655032349,16109,16109,2.33,16109,16109
28359962,28400230,2021-05-03 05:04:04,40,4,420769,427519,47.24074976942461,8.189415655032349,16113,16113,2.33,16113,16113
28359963,28400231,2021-05-03 05:04:05,40,4,420769,427519,47.24074976942461,8.189415655032349,16118,16118,2.35,16118,16118
28359964,28400232,2021-05-03 05:04:06,40,4,420769,427519,47.24074976942461,8.189415655032349,16122,16122,2.33,16122,16122
28359965,28400233,2021-05-03 05:04:07,40,4,420769,427519,47.24074976942461,8.189415655032349,16127,16127,2.36,16127,16127
28359966,28400234,2021-05-03 05:04:08,40,4,420769,427519,47.24074976942461,8.189415655032349,16131,16131,2.33,16131,16131
28359967,28400235,2021-05-03 05:04:09,40,4,420769,427519,47.24074976942461,8.189415655032349,16136,16136,2.33,16136,16136
28359968,28400236,2021-05-03 05:04:10,40,4,420769,427519,47.24074976942461,8.189415655032349,16141,16141,2.36,16141,16141
28359969,28400237,2021-05-03 05:04:11,40,4,420769,427519,47.24074976942461,8.189415655032349,16145,16145,2.33,16145,16145
28359970,28400238,2021-05-03 05:04:12,40,4,420769,427519,47.24074976942461,8.189415655032349,16150,16150,2.34,16150,16150
28359971,28400239,2021-05-03 05:04:13,40,4,420769,427519,47.24074976942461,8.189415655032349,16154,16154,2.4,16154,16154
28359972,28400240,2021-05-03 05:04:14,40,4,420769,427519,47.24074976942461,8.189415655032349,16159,16159,2.36,16159,16159
28359973,28400241,2021-05-03 05:04:15,40,4,420769,427519,47.24074976942461,8.189415655032349,16163,16163,2.33,16164,16164
28359974,28400242,2021-05-03 05:04:16,40,4,420769,427519,47.24074976942461,8.189415655032349,16168,16168,2.34,16168,16168
28359975,28400243,2021-05-03 05:04:17,40,4,420769,427519,47.24074976942461,8.189415655032349,16173,16173,2.35,16173,16173
28359976,28400244,2021-05-03 05:04:18,40,4,420769,427519,47.24074976942461,8.189415655032349,16177,16177,2.33,16177,16177
28359977,28400245,2021-05-03 05:04:19,40,4,420769,427519,47.24074976942461,8.189415655032349,16182,16182,2.36,16182,16182
28359978,28400246,2021-05-03 05:04:20,40,4,420769,427519,47.24074976942461,8.189415655032349,16186,16186,2.34,16186,16186
28359979,28400247,2021-05-03 05:04:21,40,4,420769,427519,47.24074976942461,8.189415655032349,16191,16191,2.34,16191,16191
28359980,28400248,2021-05-03 05:04:22,40,4,420769,427519,47.24074976942461,8.189415655032349,16195,16195,2.35,16195,16195
28359981,28400249,2021-05-03 05:04:23,40,4,420769,427519,47.24074976942461,8.189415655032349,16200,16200,2.36,16200,16200
28359982,28400250,2021-05-03 05:04:24,40,4,420769,427519,47.24074976942461,8.189415655032349,16204,16204,2.36,16204,16204
28359983,28400251,2021-05-03 05:04:25,40,4,420769,427519,47.24074976942461,8.189415655032349,16209,16209,2.33,16209,16209
28359984,28400252,2021-05-03 05:04:26,40,4,420769,427519,47.24074976942461,8.189415655032349,16213,16213,2.33,16213,16213
28359985,28400253,2021-05-03 05:04:27,40,4,420769,427519,47.24074976942461,8.189415655032349,16218,16218,2.36,16218,16218
28359986,28400254,2021-05-03 05:04:28,40,4,420769,427519,47.24074976942461,8.189415655032349,16223,16223,2.31,16223,16223
28359987,28400255,2021-05-03 05:04:29,40,4,420769,427519,47.24074976942461,8.189415655032349,16227,16227,2.36,16227,16227
28359988,28400256,2021-05-03 05:04:30,40,4,420769,427519,47.24074976942461,8.189415655032349,16232,16232,2.33,16232,16232
28359989,28400257,2021-05-03 05:04:31,40,4,420769,427519,47.24074976942461,8.189415655032349,16236,16236,2.35,16236,16236
28359990,28400258,2021-05-03 05:04:32,40,4,420769,427519,47.24074976942461,8.189415655032349,16241,16241,2.33,16241,16241
28359991,28400259,2021-05-03 05:04:33,40,4,420769,427519,47.24074976942461,8.189415655032349,16246,16246,2.36,16246,16246
28359992,28400260,2021-05-03 05:04:34,40,4,420769,427519,47.24074976942461,8.189415655032349,16250,16250,2.33,16250,16250
28359993,28400261,2021-05-03 05:04:35,40,4,420769,427519,47.24074976942461,8.189415655032349,16255,16255,2.36,16255,16255
28359994,28400262,2021-05-03 05:04:36,40,4,420769,427519,47.24074976942461,8.189415655032349,16259,16259,2.36,16259,16259
28359995,28400263,2021-05-03 05:04:37,40,4,420769,427519,47.24074976942461,8.189415655032349,16264,16264,2.36,16264,16264
28359996,28400264,2021-05-03 05:04:38,40,4,420769,427519,47.24074976942461,8.189415655032349,16268,16268,2.35,16268,16268
28359997,28400265,2021-05-03 05:04:39,40,4,420769,427519,47.24074976942461,8.189415655032349,16273,16273,2.36,16273,16273
28359998,28400266,2021-05-03 05:04:40,40,4,420769,427519,47.24074976942461,8.189415655032349,16277,16277,2.4,16277,16277
28359999,28400267,2021-05-03 05:04:41,40,4,420769,427519,47.24074976942461,8.189415655032349,16282,16282,2.36,16282,16282
28360000,28400268,2021-05-03 05:04:42,40,4,420769,427519,47.24074976942461,8.189415655032349,16287,16287,2.3,16287,16287
28360001,28400269,2021-05-03 05:04:43,40,4,420769,427519,47.24074976942461,8.189415655032349,16291,16291,2.38,16291,16291
28360002,28400270,2021-05-03 05:04:44,40,4,420769,427519,47.24074976942461,8.189415655032349,16296,16296,2.36,16296,16296
28360003,28400271,2021-05-03 05:04:45,40,4,420769,427519,47.24074976942461,8.189415655032349,16301,16301,2.36,16301,16301
28360004,28400272,2021-05-03 05:04:46,40,4,420769,427519,47.24074976942461,8.189415655032349,16305,16305,2.33,16305,16305
28360005,28400273,2021-05-03 05:04:47,40,4,420769,427519,47.24074976942461,8.189415655032349,16310,16310,2.35,16310,16310
28360006,28400274,2021-05-03 05:04:48,40,4,420769,427519,47.24074976942461,8.189415655032349,16314,16314,2.36,16314,16314
28360007,28400275,2021-05-03 05:04:49,40,4,420769,427519,47.24074976942461,8.189415655032349,16319,16319,2.36,16319,16319
28360008,28400276,2021-05-03 05:04:50,40,4,420769,427519,47.24074976942461,8.189415655032349,16324,16324,2.33,16324,16324
28360009,28400277,2021-05-03 05:04:51,40,4,420769,427519,47.24074976942461,8.189415655032349,16328,16328,2.36,16328,16328
28360010,28400278,2021-05-03 05:04:52,40,4,420769,427519,47.24074976942461,8.189415655032349,16333,16333,2.36,16333,16333
28360011,28400279,2021-05-03 05:04:53,40,4,420769,427519,47.24074976942461,8.189415655032349,16337,16337,2.36,16337,16337
28360012,28400280,2021-05-03 05:04:54,40,4,420769,427519,47.24074976942461,8.189415655032349,16342,16342,2.36,16342,16342
28360013,28400281,2021-05-03 05:04:55,40,4,420769,427519,47.24074976942461,8.189415655032349,16347,16347,2.36,16347,16347
28360014,28400282,2021-05-03 05:04:56,40,4,420769,427519,47.24074976942461,8.189415655032349,16351,16351,2.35,16351,16351
28360015,28400283,2021-05-03 05:04:57,40,4,420769,427519,47.24074976942461,8.189415655032349,16356,16356,2.36,16356,16356
28360016,28400284,2021-05-03 05:04:58,40,4,420769,427519,47.24074976942461,8.189415655032349,16360,16360,2.33,16360,16360
28360017,28400285,2021-05-03 05:04:59,40,4,420769,427519,47.24074976942461,8.189415655032349,16365,16365,2.35,16365,16365
28360018,28400286,2021-05-03 05:05:00,40,4,420769,427519,47.24074976942461,8.189415655032349,16369,16369,2.35,16369,16369
28360019,28400287,2021-05-03 05:05:01,40,4,420769,427519,47.24074976942461,8.189415655032349,16374,16374,2.36,16374,16374
28360020,28400288,2021-05-03 05:05:02,40,4,420769,427519,47.24074976942461,8.189415655032349,16379,16379,2.33,16379,16379
28360021,28400289,2021-05-03 05:05:03,40,4,420769,427519,47.24074976942461,8.189415655032349,16383,16383,2.35,16383,16383
28360022,28400290,2021-05-03 05:05:04,40,4,420769,427519,47.24074976942461,8.189415655032349,16388,16388,2.36,16388,16388
28360023,28400291,2021-05-03 05:05:05,40,4,420769,427519,47.24074976942461,8.189415655032349,16392,16392,2.36,16392,16392
28360024,28400292,2021-05-03 05:05:06,40,4,420769,427519,47.24074976942461,8.189415655032349,16397,16397,2.36,16397,16397
28360025,28400293,2021-05-03 05:05:07,40,4,420769,427519,47.24074976942461,8.189415655032349,16402,16402,2.34,16402,16402
28360026,28400294,2021-05-03 05:05:08,40,4,420769,427519,47.24074976942461,8.189415655032349,16406,16406,2.33,16406,16406
28360027,28400295,2021-05-03 05:05:09,40,4,420769,427519,47.24074976942461,8.189415655032349,16411,16411,2.33,16411,16411
28360028,28400296,2021-05-03 05:05:10,40,4,420769,427519,47.24074976942461,8.189415655032349,16415,16415,2.33,16415,16415
28360029,28400297,2021-05-03 05:05:11,40,4,420769,427519,47.24074976942461,8.189415655032349,16420,16420,2.36,16420,16420
28360030,28400298,2021-05-03 05:05:12,40,4,420769,427519,47.24074976942461,8.189415655032349,16424,16424,2.36,16424,16424
28360031,28400299,2021-05-03 05:05:13,40,4,420769,427519,47.24074976942461,8.189415655032349,16429,16429,2.36,16429,16429
28360032,28400300,2021-05-03 05:05:14,40,4,420769,427519,47.24074976942461,8.189415655032349,16433,16433,2.36,16433,16433
28360033,28400301,2021-05-03 05:05:15,40,4,420769,427519,47.24074976942461,8.189415655032349,16438,16438,2.36,16438,16438
28360034,28400302,2021-05-03 05:05:16,40,4,420769,427519,47.24074976942461,8.189415655032349,16442,16442,2.36,16442,16442
28360035,28400303,2021-05-03 05:05:17,40,4,420769,427519,47.24074976942461,8.189415655032349,16447,16447,2.36,16447,16447
28360036,28400304,2021-05-03 05:05:18,40,4,420769,427519,47.24074976942461,8.189415655032349,16452,16452,2.36,16452,16452
28360037,28400305,2021-05-03 05:05:19,40,4,420769,427519,47.24074976942461,8.189415655032349,16456,16456,2.33,16456,16456
28360038,28400306,2021-05-03 05:05:20,40,4,420769,427519,47.24074976942461,8.189415655032349,16461,16461,2.36,16461,16461
28360039,28400307,2021-05-03 05:05:21,40,4,420769,427519,47.24074976942461,8.189415655032349,16466,16466,2.36,16466,16466
28360040,28400308,2021-05-03 05:05:22,40,4,420769,427519,47.24074976942461,8.189415655032349,16470,16470,2.33,16470,16470
28360041,28400309,2021-05-03 05:05:23,40,4,420769,427519,47.24074976942461,8.189415655032349,16475,16475,2.36,16475,16475
28360042,28400310,2021-05-03 05:05:24,40,4,420769,427519,47.24074976942461,8.189415655032349,16479,16479,2.33,16479,16479
28360043,28400311,2021-05-03 05:05:25,40,4,420769,427519,47.24074976942461,8.189415655032349,16484,16484,2.39,16484,16484
28360044,28400312,2021-05-03 05:05:26,40,4,420769,427519,47.24074976942461,8.189415655032349,16488,16488,2.36,16488,16488
28360045,28400313,2021-05-03 05:05:27,40,4,420769,427519,47.24074976942461,8.189415655032349,16493,16493,2.36,16493,16493
28360046,28400314,2021-05-03 05:05:28,40,4,420769,427519,47.24074976942461,8.189415655032349,16498,16498,2.36,16498,16498
28360047,28400315,2021-05-03 05:05:29,40,4,420769,427519,47.24074976942461,8.189415655032349,16502,16502,2.36,16502,16502
28360048,28400316,2021-05-03 05:05:30,40,4,420769,427519,47.24074976942461,8.189415655032349,16507,16507,2.33,16507,16507
28360049,28400317,2021-05-03 05:05:31,40,4,420769,427519,47.24074976942461,8.189415655032349,16511,16511,2.36,16511,16511
28360050,28400318,2021-05-03 05:05:32,40,4,420769,427519,47.24074976942461,8.189415655032349,16516,16516,2.36,16516,16516
28360051,28400319,2021-05-03 05:05:33,40,4,420769,427519,47.24074976942461,8.189415655032349,16520,16520,2.35,16520,16520
28360052,28400320,2021-05-03 05:05:34,40,4,420769,427519,47.24074976942461,8.189415655032349,16525,16525,2.36,16525,16525
28360053,28400321,2021-05-03 05:05:35,40,4,420769,427519,47.24074976942461,8.189415655032349,16530,16530,2.35,16530,16530
28360054,28400322,2021-05-03 05:05:36,40,4,420769,427519,47.24074976942461,8.189415655032349,16534,16534,2.4,16534,16534
28360055,28400323,2021-05-03 05:05:37,40,4,420769,427519,47.24074976942461,8.189415655032349,16539,16539,2.36,16539,16539
28360056,28400324,2021-05-03 05:05:38,40,4,420769,427519,47.24074976942461,8.189415655032349,16544,16544,2.36,16544,16544
28360057,28400325,2021-05-03 05:05:39,40,4,420769,427519,47.24074976942461,8.189415655032349,16548,16548,2.33,16548,16548
28360058,28400326,2021-05-03 05:05:40,40,4,420769,427519,47.24074976942461,8.189415655032349,16553,16553,2.36,16553,16553
28360059,28400327,2021-05-03 05:05:41,40,4,420769,427519,47.24074976942461,8.189415655032349,16557,16557,2.36,16557,16557
28360060,28400328,2021-05-03 05:05:42,40,4,420769,427519,47.24074976942461,8.189415655032349,16562,16562,2.36,16562,16562
28360061,28400329,2021-05-03 05:05:43,40,4,420769,427519,47.24074976942461,8.189415655032349,16566,16566,2.31,16566,16566
28360062,28400330,2021-05-03 05:05:44,40,4,420769,427519,47.24074976942461,8.189415655032349,16571,16571,2.36,16571,16571
28360063,28400331,2021-05-03 05:05:45,40,4,420769,427519,47.24074976942461,8.189415655032349,16576,16576,2.36,16576,16576
28360064,28400332,2021-05-03 05:05:46,40,4,420769,427519,47.24074976942461,8.189415655032349,16580,16580,2.33,16580,16580
28360065,28400333,2021-05-03 05:05:47,40,4,420769,427519,47.24074976942461,8.189415655032349,16585,16585,2.36,16585,16585
28360066,28400334,2021-05-03 05:05:48,40,4,420769,427519,47.24074976942461,8.189415655032349,16589,16589,2.36,16589,16589
28360067,28400335,2021-05-03 05:05:49,40,4,420769,427519,47.24074976942461,8.189415655032349,16594,16594,2.31,16594,16594
28360068,28400336,2021-05-03 05:05:50,40,4,420769,427519,47.24074976942461,8.189415655032349,16598,16598,2.33,16598,16598
28360069,28400337,2021-05-03 05:05:51,40,4,420769,427519,47.24074976942461,8.189415655032349,16603,16603,2.36,16603,16603
28360070,28400338,2021-05-03 05:05:52,40,4,420769,427519,47.24074976942461,8.189415655032349,16607,16607,2.36,16607,16607
28360071,28400339,2021-05-03 05:05:53,40,4,420769,427519,47.24074976942461,8.189415655032349,16612,16612,2.36,16612,16612
28360072,28400340,2021-05-03 05:05:54,40,4,420769,427519,47.24074976942461,8.189415655032349,16616,16616,2.34,16616,16616
28360073,28400341,2021-05-03 05:05:55,40,4,420769,427519,47.24074976942461,8.189415655032349,16621,16621,2.36,16621,16621
28360074,28400342,2021-05-03 05:05:56,40,4,420769,427519,47.24074976942461,8.189415655032349,16626,16626,2.33,16626,16626
28360075,28400343,2021-05-03 05:05:57,40,4,420769,427519,47.24074976942461,8.189415655032349,16630,16630,2.36,16630,16630
28360076,28400344,2021-05-03 05:05:58,40,4,420769,427519,47.24074976942461,8.189415655032349,16635,16635,2.34,16635,16635
28360077,28400345,2021-05-03 05:05:59,40,4,420769,427519,47.24074976942461,8.189415655032349,16639,16639,2.33,16639,16639
